Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,4.2,"₹71,899₹84,99915% off",https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k3605zc-rp587ws-gaming-laptop/p/itmd896b82bffaef?pid=COMH2XBQ5VWHNPYW&lid=LSTCOMH2XBQ5VWHNPYW4A59TT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_447&otracker=search&fm=organic&iid=en_q-00rJznGWgGwdB7o_WO0xp_cLC-NMa9qiAFMC6oiplMnK-sKUCAVctBYbE0hSRi0cdTrIizxXqRrR8MgXtWvfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,Not found,1.80 Kg,720p HD camera With privacy shutter,40.64 cm (16 Inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4,"₹63,990₹75,14214% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa2703tx-gaming-laptop/p/itm280d703c08614?pid=COMH8VXV7FW2SDAX&lid=LSTCOMH8VXV7FW2SDAXP1L8IA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_448&otracker=search&fm=organic&iid=en_q-00rJznGWgGwdB7o_WO0xp_cLC-NMa9qiAFMC6oipnA2xV_tMm_SJOYLcYyNb6V3ugL-v8sDDAA70u51qjFrg%3D%3D&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1212IN...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,4.4,"₹40,100₹52,99024% off",https://www.flipkart.com/msi-modern-14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12mo-1212in-business-laptop/p/itm60c14709fdf3b?pid=COMHYWTJE2BSGGJV&lid=LSTCOMHYWTJE2BSGGJV95JWUA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_449&otracker=search&fm=organic&iid=81e03e59-f2ad-4963-8c2e-7112c32d8ee9.COMHYWTJE2BSGGJV.SEARCH&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,3 cell,1.4 Kg,HD type (30fps@720p),35.56 cm (14 inch)
MSI Modern 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busines...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,4.1,"₹31,990₹48,99034% off",https://www.flipkart.com/msi-modern-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b12mo-business-laptop/p/itm60c14709fdf3b?pid=COMHYWTJHENNCRGX&lid=LSTCOMHYWTJHENNCRGXEJC0WA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_450&otracker=search&fm=organic&iid=81e03e59-f2ad-4963-8c2e-7112c32d8ee9.COMHYWTJHENNCRGX.SEARCH&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,3 cell,1.7 Kg,HD type (30fps@720p),39.62 cm (15.6 inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,3.7,"₹74,990₹95,74621% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-fa1278tx-gaming-laptop/p/itm12155252a3140?pid=COMH8Z22GGEQZBVQ&lid=LSTCOMH8Z22GGEQZBVQOLETX8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_451&otracker=search&fm=organic&iid=en_q-00rJznGWgGwdB7o_WO0xp_cLC-NMa9qiAFMC6oipnFk6oKrzctWXWM6R5GuiKcQrJ-HpwB_8OMuhTL81a3UQ%3D%3D&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,"4-cell, 70 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,Intel Core Ultra 5 Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty,4.4,"₹71,990₹92,08321% off",https://www.flipkart.com/hp-pavilion-intel-core-ultra-5-125u-16-gb-1-tb-ssd-windows-11-home-16-af0056tu-thin-light-laptop/p/itmb12a25b64f62b?pid=COMH4KYWQJYGZF2Z&lid=LSTCOMH4KYWQJYGZF2ZSWFIBP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_452&otracker=search&fm=organic&iid=en_q-00rJznGWgGwdB7o_WO0xp_cLC-NMa9qiAFMC6oipn7GhL2cRXNa9fB8Hgc7Qm7uzOYnMWgCSwRNmmujd-LUg%3D%3D&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,Not found,1.77 Kg,HP True Vision 1080p FHD IR camera,40.64 cm (16 inch)
DELL 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",3.9,"₹44,490₹65,10431% off",https://www.flipkart.com/dell-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5130113075de4?pid=COMH8EPFKNZHWBDJ&lid=LSTCOMH8EPFKNZHWBDJCAHM3U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_453&otracker=search&fm=organic&iid=81e03e59-f2ad-4963-8c2e-7112c32d8ee9.COMH8EPFKNZHWBDJ.SEARCH&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,Up to 7 Hrs*,1.65 Kg,Not found,39.62 cm (15.6 Inch)
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home...",Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,4.2,"₹59,990₹77,33422% off",https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_454&otracker=search&fm=organic&iid=81e03e59-f2ad-4963-8c2e-7112c32d8ee9.COMGTQXEPE3ZKHN8.SEARCH&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,3 Cell,1.62 kg,HD,39.62 cm (15.6 Inch)
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.1,"₹55,900₹79,99930% off",https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-15-fd0221tu-thin-light-laptop/p/itm35a5d83544c54?pid=COMGXNZGBJUZ6B6Z&lid=LSTCOMGXNZGBJUZ6B6ZSFEGYX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_455&otracker=search&fm=organic&iid=81e03e59-f2ad-4963-8c2e-7112c32d8ee9.COMGXNZGBJUZ6B6Z.SEARCH&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,Not found,1.59 kg,HP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
"HP 255 G10 AMD Ryzen 3 Octa Core 13th Gen AMD Ryzen™ 3 7320U (up to 4.1 GHz, 4 cores, 8 threads) - (8 ...",AMD Ryzen 3 Octa Core Processor (13th Gen)8 GB LPDDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 YEAR BRAND WARRANTY,3.5,"₹27,990₹44,99037% off",https://www.flipkart.com/hp-255-g10-amd-ryzen-3-octa-core-13th-gen-ryzen-7320u-up-4-1-ghz-4-cores-8-threads-8-gb-512-gb-ssd-windows-11-pro-business-laptop/p/itm500aee02a6f84?pid=COMH7Z9HYGGWDPFS&lid=LSTCOMH7Z9HYGGWDPFSZPWRVD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_456&otracker=search&fm=organic&iid=81e03e59-f2ad-4963-8c2e-7112c32d8ee9.COMH7Z9HYGGWDPFS.SEARCH&ppt=pp&ppn=pp&ssid=ro6k8e28zk0000001746968753940&qH=312f91285e048e09,"HP Long Life 3-cell, 41 Wh Li-ion",1.52 kg,720p HD camera,39.62 cm (15.6 inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹49,990₹62,52620% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_457&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGcJCxrMDs5iGAc28DXhQ8KaZ6VOR2GSG53NkTlCJVTk7Q%3D%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_458&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGe1J1uzOjnppETti5y52biSQFu90KZ0xUoPa2wsOhMzjA%3D%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
MSI Creator M16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics/NVIDI...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display2 Year Onsite Warranty,Not found,"₹1,29,990₹1,79,99027% off",https://www.flipkart.com/msi-creator-m16-hx-intel-core-i7-14th-gen-14700hx-32-gb-1-tb-ssd-windows-11-pro-6-gb-graphics-nvidia-geforce-rtx-4050-240-hz-c14veg-619in-gaming-laptop/p/itm30e0a6728e60f?pid=COMH2Z7QFHAVDQEQ&lid=LSTCOMH2Z7QFHAVDQEQL7T8V4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_459&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMH2Z7QFHAVDQEQ.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,4 cell,2.38 Kg,HD type (30fps@720p)3D Noise Reduction (3DNR),40.64 cm (16 Inch)
MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Windows 11 Home) 14IR...,Intel Core 7 (Series 2) Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.2,"₹70,990₹1,04,89032% off",https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm96df72a170b7f?pid=COMHAUZWRPCKAGKZ&lid=LSTCOMHAUZWRPCKAGKZOGJOIN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_460&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMHAUZWRPCKAGKZ.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Lithium-Polymer,1.4 Kg,Finger Print Sensor,35.56 cm (14 Inch)
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",3.7,"₹16,990₹34,99051% off",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_461&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGfxcc2Em_G3TbQiEGtUS4f877SeR54c7PV2oNxSfEWaLg%3D%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Up To 9 Hours,1.39 kg,Yes,35.81 cm (14.1 inch)
DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,"Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",Not found,"₹42,906",https://www.flipkart.com/dell-vostro-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm1f57d194ad967?pid=COMHAUD4FA7HCZHE&lid=LSTCOMHAUD4FA7HCZHE2XXSAK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_462&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGdh3it2pOb5tG6jFCfT9O9Tav1CxYkSC6fcbk-lroiT4fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,MS Office Provided,1.69 Kg,Yes,39.62 cm (15.6 Inch)
Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin an...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Domestic Warranty,4.1,"₹42,990₹53,00018% off",https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24R8TSWYSVP&lid=LSTCOMHY24R8TSWYSVPQGEAFO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_463&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMHY24R8TSWYSVP.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,2 cell,1.45 Kg,2M With Privacy Camera Shutter,35.56 cm (14 Inch)
ASUS Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 11 Home) X415EA-EK302WS Thin and Light L...,Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year onsite warranty,4,"₹31,200₹49,99037% off",https://www.flipkart.com/asus-intel-core-i3-11th-gen-1115g4-4-gb-256-gb-ssd-windows-11-home-x415ea-ek302ws-thin-light-laptop/p/itm614cf45e472d0?pid=COMG94TEGZH39XPG&lid=LSTCOMG94TEGZH39XPGTJEAZZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_464&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMG94TEGZH39XPG.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,2,1.60 kg,VGA camera,35.56 cm (14 Inch)
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5186TU Thin and Light Laptop,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1-Year,Not found,"₹38,899₹45,99015% off",https://www.flipkart.com/hp-intel-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5186tu-thin-light-laptop/p/itmae9a067923020?pid=COMHYZAZG9F9Z6HQ&lid=LSTCOMHYZAZG9F9Z6HQXGEJJB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_465&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMHYZAZG9F9Z6HQ.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Upto 5 Hours,Not found,Not found,39.62 cm (15.6 inch)
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home & Student 20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.1,"₹84,190₹1,21,79030% off",https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-16irl8-thin-light-laptop/p/itma68dba42368d2?pid=COMGRU9ZFYZK5XAX&lid=LSTCOMGRU9ZFYZK5XAX35JQI9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_466&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMGRU9ZFYZK5XAX.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Warranty Summary,1.89 kg,"Full HD 1080p + IR with Privacy Shutter, ToF Sensor",40.64 cm (16 Inch)
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,4.2,"₹71,899₹84,99915% off",https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k3605zc-rp587ws-gaming-laptop/p/itmd896b82bffaef?pid=COMH2XBQ5VWHNPYW&lid=LSTCOMH2XBQ5VWHNPYW4A59TT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_467&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGeS-z_iBQtpXGvhRD67FAa70cdTrIizxXqRrR8MgXtWvfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,Not found,1.80 Kg,720p HD camera With privacy shutter,40.64 cm (16 Inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4,"₹63,990₹75,14214% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa2703tx-gaming-laptop/p/itm280d703c08614?pid=COMH8VXV7FW2SDAX&lid=LSTCOMH8VXV7FW2SDAXP1L8IA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_468&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGcgCLFBqOc_7MwxkWrWQThq3ugL-v8sDDAA70u51qjFrg%3D%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
HP 245 G8 AMD Ryzen 5 Quad Core 3500u - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business Laptop,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite warranty by OEM,3.9,"₹39,990₹48,14616% off",https://www.flipkart.com/hp-245-g8-amd-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-business-laptop/p/itmf0a680c05d471?pid=COMGNFU7CYNXJ9GG&lid=LSTCOMGNFU7CYNXJ9GG2VS7W2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_469&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMGNFU7CYNXJ9GG.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,3 Cell,1.47 Kg,Yes,35.56 cm (14 Inch)
HP 15s Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light L...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.1,"₹49,400₹73,40032% off",https://www.flipkart.com/hp-15s-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5112tu-thin-light-laptop/p/itmafa17a199da31?pid=COMGG63HWNMXZKDF&lid=LSTCOMGG63HWNMXZKDFXSKRQF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_470&otracker=search&fm=organic&iid=266f27a2-8c51-4626-833f-110fd423c8cf.COMGG63HWNMXZKDF.SEARCH&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,3 Cell,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,3.7,"₹74,990₹95,74621% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-fa1278tx-gaming-laptop/p/itm12155252a3140?pid=COMH8Z22GGEQZBVQ&lid=LSTCOMH8Z22GGEQZBVQOLETX8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_471&otracker=search&fm=organic&iid=en_B5vsuOK_ET4Ar_IeOGCHlJZcMcFhFIPYEv1hLvmyfGc9AC_WKmNdiO6tOKmsRoORQrJ-HpwB_8OMuhTL81a3UQ%3D%3D&ppt=pp&ppn=pp&ssid=4tb0ocubls0000001746968831892&qH=312f91285e048e09,"4-cell, 70 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
